,nom,latitude,longitude,gid_0,name_0,gid_1,name_1,gid_2,name_2,gid_3,name_3,gid_4,name_4,gid_5,name_5,id,idplace,idauteur,date_review,country
73,Cirque d'hiver Bouglione,"48,863281","2,367029",FRA,France,FRA.8_1,Île-de-France,FRA.8.3_1,Paris,FRA.8.3.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1.1_1,"Paris, 11e arrondissement",256032705,244980,743B89D469BF4FBFC22ACB700D370E07,2015-02-23,France
74,Cirque d'hiver Bouglione,"48,863281","2,367029",FRA,France,FRA.8_1,Île-de-France,FRA.8.3_1,Paris,FRA.8.3.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1.1_1,"Paris, 11e arrondissement",255734976,244980,50C3A818DB79B1A7CFDBFAF95403484A,2015-02-22,France
75,Cirque d'hiver Bouglione,"48,863281","2,367029",FRA,France,FRA.8_1,Île-de-France,FRA.8.3_1,Paris,FRA.8.3.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1.1_1,"Paris, 11e arrondissement",254876141,244980,C044861B2451B21248D5FAC59002D395,2015-02-18,France
76,Cirque d'hiver Bouglione,"48,863281","2,367029",FRA,France,FRA.8_1,Île-de-France,FRA.8.3_1,Paris,FRA.8.3.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1.1_1,"Paris, 11e arrondissement",254847862,244980,42DBB9684DCFF6180D2E5E1110A851EC,2015-02-18,France
77,Cirque d'hiver Bouglione,"48,863281","2,367029",FRA,France,FRA.8_1,Île-de-France,FRA.8.3_1,Paris,FRA.8.3.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1.1_1,"Paris, 11e arrondissement",254693578,244980,902D87C3A8396A7F54E86473557F38A3,2015-02-17,France
78,Cirque d'hiver Bouglione,"48,863281","2,367029",FRA,France,FRA.8_1,Île-de-France,FRA.8.3_1,Paris,FRA.8.3.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1.1_1,"Paris, 11e arrondissement",254171340,244980,E11A67D48B5C460EC1BDE6BF95678AA7,2015-02-14,France
79,Cirque d'hiver Bouglione,"48,863281","2,367029",FRA,France,FRA.8_1,Île-de-France,FRA.8.3_1,Paris,FRA.8.3.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1.1_1,"Paris, 11e arrondissement",251687202,244980,9DDE8FA14B97C4C6BB58B02B3F7D8B99,2015-01-29,France
80,Cirque d'hiver Bouglione,"48,863281","2,367029",FRA,France,FRA.8_1,Île-de-France,FRA.8.3_1,Paris,FRA.8.3.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1.1_1,"Paris, 11e arrondissement",250936055,244980,6C70B655717DD71EDE1C594A513B9BEC,2015-01-25,
81,Cirque d'hiver Bouglione,"48,863281","2,367029",FRA,France,FRA.8_1,Île-de-France,FRA.8.3_1,Paris,FRA.8.3.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1.1_1,"Paris, 11e arrondissement",250476788,244980,FB1C0B990FE71676698D963531AB99DA,2015-01-22,France
82,Cirque d'hiver Bouglione,"48,863281","2,367029",FRA,France,FRA.8_1,Île-de-France,FRA.8.3_1,Paris,FRA.8.3.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1.1_1,"Paris, 11e arrondissement",249981008,244980,DEE2E2A5E20AE20676EED03A199DD909,2015-01-19,France
83,Cirque d'hiver Bouglione,"48,863281","2,367029",FRA,France,FRA.8_1,Île-de-France,FRA.8.3_1,Paris,FRA.8.3.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1.1_1,"Paris, 11e arrondissement",247994644,244980,406195E4BD48A7A44501916E3B0A27C9,2015-01-07,France
84,Cirque d'hiver Bouglione,"48,863281","2,367029",FRA,France,FRA.8_1,Île-de-France,FRA.8.3_1,Paris,FRA.8.3.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1.1_1,"Paris, 11e arrondissement",246983040,244980,B1B31D5BA29927DB1F802D2C924F3623,2015-01-02,
85,Cirque d'hiver Bouglione,"48,863281","2,367029",FRA,France,FRA.8_1,Île-de-France,FRA.8.3_1,Paris,FRA.8.3.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1.1_1,"Paris, 11e arrondissement",246862319,244980,CE09257F069819F3B3AAEF58A741A772,2015-01-01,France
86,Cirque d'hiver Bouglione,"48,863281","2,367029",FRA,France,FRA.8_1,Île-de-France,FRA.8.3_1,Paris,FRA.8.3.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1.1_1,"Paris, 11e arrondissement",246820141,244980,B611135C1701E713B15106B9B2CC6E03,2015-01-01,France
87,Cirque d'hiver Bouglione,"48,863281","2,367029",FRA,France,FRA.8_1,Île-de-France,FRA.8.3_1,Paris,FRA.8.3.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1.1_1,"Paris, 11e arrondissement",246034663,244980,B75C66BE1088983C47598B041AA34DC5,2014-12-27,France
88,Cirque d'hiver Bouglione,"48,863281","2,367029",FRA,France,FRA.8_1,Île-de-France,FRA.8.3_1,Paris,FRA.8.3.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1.1_1,"Paris, 11e arrondissement",244353688,244980,3BB21F94AF68723FD05C2AAFACD49059,2014-12-13,
89,Cirque d'hiver Bouglione,"48,863281","2,367029",FRA,France,FRA.8_1,Île-de-France,FRA.8.3_1,Paris,FRA.8.3.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1.1_1,"Paris, 11e arrondissement",243225614,244980,57055DBE10BF24BA7CD59C3227B4EF8A,2014-12-06,France
90,Cirque d'hiver Bouglione,"48,863281","2,367029",FRA,France,FRA.8_1,Île-de-France,FRA.8.3_1,Paris,FRA.8.3.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1.1_1,"Paris, 11e arrondissement",242686123,244980,F742734188DD37982D2202953084A67A,2014-12-03,France
91,Cirque d'hiver Bouglione,"48,863281","2,367029",FRA,France,FRA.8_1,Île-de-France,FRA.8.3_1,Paris,FRA.8.3.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1.1_1,"Paris, 11e arrondissement",242474584,244980,199728069EAD07433BE1035BD2BB4241,2014-12-02,-
92,Cirque d'hiver Bouglione,"48,863281","2,367029",FRA,France,FRA.8_1,Île-de-France,FRA.8.3_1,Paris,FRA.8.3.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1.1_1,"Paris, 11e arrondissement",241471490,244980,6C7D6E909CE93AE15A2E38FF253C5D45,2014-11-25,France
93,Cirque d'hiver Bouglione,"48,863281","2,367029",FRA,France,FRA.8_1,Île-de-France,FRA.8.3_1,Paris,FRA.8.3.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1.1_1,"Paris, 11e arrondissement",237720520,244980,0A9587E261198D52C3B23436D27BDFB5,2014-11-03,France
94,Cirque d'hiver Bouglione,"48,863281","2,367029",FRA,France,FRA.8_1,Île-de-France,FRA.8.3_1,Paris,FRA.8.3.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1.1_1,"Paris, 11e arrondissement",237248646,244980,EE4BD7F70CE2C8FF3728B1A84B06E99D,2014-10-31,France
95,Cirque d'hiver Bouglione,"48,863281","2,367029",FRA,France,FRA.8_1,Île-de-France,FRA.8.3_1,Paris,FRA.8.3.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1.1_1,"Paris, 11e arrondissement",236288141,244980,87808FD65CC166BD6931B4434F038BEF,2014-10-25,France
96,Cirque d'hiver Bouglione,"48,863281","2,367029",FRA,France,FRA.8_1,Île-de-France,FRA.8.3_1,Paris,FRA.8.3.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1.1_1,"Paris, 11e arrondissement",235983971,244980,A3336112E30201B090B57B9B1ED0A481,2014-10-23,France
97,Cirque d'hiver Bouglione,"48,863281","2,367029",FRA,France,FRA.8_1,Île-de-France,FRA.8.3_1,Paris,FRA.8.3.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1.1_1,"Paris, 11e arrondissement",235180148,244980,BFD1119604B80A566FB4078762876E47,2014-10-19,France
98,Cirque d'hiver Bouglione,"48,863281","2,367029",FRA,France,FRA.8_1,Île-de-France,FRA.8.3_1,Paris,FRA.8.3.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1.1_1,"Paris, 11e arrondissement",228792009,244980,72CADB479B990B2CABEEFC5D8A4DF7D9,2014-09-14,France
99,Cirque d'hiver Bouglione,"48,863281","2,367029",FRA,France,FRA.8_1,Île-de-France,FRA.8.3_1,Paris,FRA.8.3.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1.1_1,"Paris, 11e arrondissement",218306550,244980,C8C11AC9443EF13AAD4362ED46F5108E,2014-07-29,
100,Cirque d'hiver Bouglione,"48,863281","2,367029",FRA,France,FRA.8_1,Île-de-France,FRA.8.3_1,Paris,FRA.8.3.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1.1_1,"Paris, 11e arrondissement",195095295,244980,CB426A0E4F048CF8FA9E969788D24EE6,2014-02-23,-
101,Cirque d'hiver Bouglione,"48,863281","2,367029",FRA,France,FRA.8_1,Île-de-France,FRA.8.3_1,Paris,FRA.8.3.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1.1_1,"Paris, 11e arrondissement",194674810,244980,716959C17CA1048834DD5137F5F83357,2014-02-19,France
102,Cirque d'hiver Bouglione,"48,863281","2,367029",FRA,France,FRA.8_1,Île-de-France,FRA.8.3_1,Paris,FRA.8.3.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1.1_1,"Paris, 11e arrondissement",193630899,244980,E36054D98DD448CAA05CF3FF4CD6B59F,2014-02-10,France
103,Cirque d'hiver Bouglione,"48,863281","2,367029",FRA,France,FRA.8_1,Île-de-France,FRA.8.3_1,Paris,FRA.8.3.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1.1_1,"Paris, 11e arrondissement",192236618,244980,83B28B2E343F319E29FE010E0595B858,2014-01-27,-
104,Cirque d'hiver Bouglione,"48,863281","2,367029",FRA,France,FRA.8_1,Île-de-France,FRA.8.3_1,Paris,FRA.8.3.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1.1_1,"Paris, 11e arrondissement",191666088,244980,8FCCA044A257BFCA39AF282C68B5E482,2014-01-21,France
105,Cirque d'hiver Bouglione,"48,863281","2,367029",FRA,France,FRA.8_1,Île-de-France,FRA.8.3_1,Paris,FRA.8.3.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1.1_1,"Paris, 11e arrondissement",191382379,244980,1E5EB491CAB2CFB891EB771DA874C91F,2014-01-19,France
106,Cirque d'hiver Bouglione,"48,863281","2,367029",FRA,France,FRA.8_1,Île-de-France,FRA.8.3_1,Paris,FRA.8.3.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1.1_1,"Paris, 11e arrondissement",191343265,244980,A4DC871AD90F1F6D10B1D1874F08F760,2014-01-19,France
107,Cirque d'hiver Bouglione,"48,863281","2,367029",FRA,France,FRA.8_1,Île-de-France,FRA.8.3_1,Paris,FRA.8.3.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1.1_1,"Paris, 11e arrondissement",190968932,244980,7F9A922A74F152AECD64A58F9FD0E584,2014-01-15,France
108,Cirque d'hiver Bouglione,"48,863281","2,367029",FRA,France,FRA.8_1,Île-de-France,FRA.8.3_1,Paris,FRA.8.3.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1.1_1,"Paris, 11e arrondissement",189238494,244980,B3E8C8DF9EC677EFD2421FC3EEAC996B,2014-01-01,France
109,Cirque d'hiver Bouglione,"48,863281","2,367029",FRA,France,FRA.8_1,Île-de-France,FRA.8.3_1,Paris,FRA.8.3.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1.1_1,"Paris, 11e arrondissement",189187725,244980,5D7C74950D728D305BA64F28CD6F94FD,2013-12-31,France
110,Cirque d'hiver Bouglione,"48,863281","2,367029",FRA,France,FRA.8_1,Île-de-France,FRA.8.3_1,Paris,FRA.8.3.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1.1_1,"Paris, 11e arrondissement",189110143,244980,911224D1F13E31E30547441E3F3CD200,2013-12-31,
111,Cirque d'hiver Bouglione,"48,863281","2,367029",FRA,France,FRA.8_1,Île-de-France,FRA.8.3_1,Paris,FRA.8.3.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1.1_1,"Paris, 11e arrondissement",188971933,244980,50D972C49C714C0B446C752ACFB329F9,2013-12-29,France
112,Cirque d'hiver Bouglione,"48,863281","2,367029",FRA,France,FRA.8_1,Île-de-France,FRA.8.3_1,Paris,FRA.8.3.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1.1_1,"Paris, 11e arrondissement",188809609,244980,721C64E1D8C9D9BF7B01B77604E682FB,2013-12-28,France
113,Cirque d'hiver Bouglione,"48,863281","2,367029",FRA,France,FRA.8_1,Île-de-France,FRA.8.3_1,Paris,FRA.8.3.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1.1_1,"Paris, 11e arrondissement",188664758,244980,8895A93E5E0506FFF392D4C085A0B182,2013-12-27,French Guiana
114,Cirque d'hiver Bouglione,"48,863281","2,367029",FRA,France,FRA.8_1,Île-de-France,FRA.8.3_1,Paris,FRA.8.3.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1.1_1,"Paris, 11e arrondissement",187641226,244980,AF2A7FEF5D4A8126887A054EA86AAD5E,2013-12-14,France
115,Cirque d'hiver Bouglione,"48,863281","2,367029",FRA,France,FRA.8_1,Île-de-France,FRA.8.3_1,Paris,FRA.8.3.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1.1_1,"Paris, 11e arrondissement",187453189,244980,B992395086C3C5CF4BE5FCFDCA0C4D73,2013-12-12,France
116,Cirque d'hiver Bouglione,"48,863281","2,367029",FRA,France,FRA.8_1,Île-de-France,FRA.8.3_1,Paris,FRA.8.3.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1.1_1,"Paris, 11e arrondissement",187385347,244980,EFB1327C8BCE3A2324CF6A398FFD3493,2013-12-11,France
117,Cirque d'hiver Bouglione,"48,863281","2,367029",FRA,France,FRA.8_1,Île-de-France,FRA.8.3_1,Paris,FRA.8.3.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1.1_1,"Paris, 11e arrondissement",185327335,244980,B611135C1701E713B15106B9B2CC6E03,2013-11-20,France
118,Cirque d'hiver Bouglione,"48,863281","2,367029",FRA,France,FRA.8_1,Île-de-France,FRA.8.3_1,Paris,FRA.8.3.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1.1_1,"Paris, 11e arrondissement",184320181,244980,288A33EE388E662E88720A7036D6B85E,2013-11-10,Belgium
119,Cirque d'hiver Bouglione,"48,863281","2,367029",FRA,France,FRA.8_1,Île-de-France,FRA.8.3_1,Paris,FRA.8.3.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1.1_1,"Paris, 11e arrondissement",184246985,244980,34DC9F3F41DD486930C43961138AFF3B,2013-11-10,
120,Cirque d'hiver Bouglione,"48,863281","2,367029",FRA,France,FRA.8_1,Île-de-France,FRA.8.3_1,Paris,FRA.8.3.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1.1_1,"Paris, 11e arrondissement",183209102,244980,7DE4C80E1840C49722C8EFBAA571E933,2013-11-01,France
121,Cirque d'hiver Bouglione,"48,863281","2,367029",FRA,France,FRA.8_1,Île-de-France,FRA.8.3_1,Paris,FRA.8.3.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1.1_1,"Paris, 11e arrondissement",183182862,244980,F08CD3EB97C20A21D8A4156CBC31B402,2013-11-01,France
122,Cirque d'hiver Bouglione,"48,863281","2,367029",FRA,France,FRA.8_1,Île-de-France,FRA.8.3_1,Paris,FRA.8.3.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1.1_1,"Paris, 11e arrondissement",177948852,244980,34DC9F3F41DD486930C43961138AFF3B,2013-09-20,
123,Cirque d'hiver Bouglione,"48,863281","2,367029",FRA,France,FRA.8_1,Île-de-France,FRA.8.3_1,Paris,FRA.8.3.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1.1_1,"Paris, 11e arrondissement",160590126,244980,7E561F9767AFE5E560A35FA0FF7BBA9A,2013-05-13,France
124,Cirque d'hiver Bouglione,"48,863281","2,367029",FRA,France,FRA.8_1,Île-de-France,FRA.8.3_1,Paris,FRA.8.3.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1.1_1,"Paris, 11e arrondissement",154779035,244980,71DCEA184BD717F582B60FFC74BE03E1,2013-03-16,-
125,Cirque d'hiver Bouglione,"48,863281","2,367029",FRA,France,FRA.8_1,Île-de-France,FRA.8.3_1,Paris,FRA.8.3.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1.1_1,"Paris, 11e arrondissement",151560535,244980,B1DB53404CE9E55A42D45CED4F46C980,2013-02-06,France
126,Cirque d'hiver Bouglione,"48,863281","2,367029",FRA,France,FRA.8_1,Île-de-France,FRA.8.3_1,Paris,FRA.8.3.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1.1_1,"Paris, 11e arrondissement",149153237,244980,4BFE47B5D001F4C3F73AECB5A32C09AD,2013-01-08,France
127,Cirque d'hiver Bouglione,"48,863281","2,367029",FRA,France,FRA.8_1,Île-de-France,FRA.8.3_1,Paris,FRA.8.3.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1.1_1,"Paris, 11e arrondissement",148968533,244980,3051966512128E437A8C8871DF498784,2013-01-06,France
128,Cirque d'hiver Bouglione,"48,863281","2,367029",FRA,France,FRA.8_1,Île-de-France,FRA.8.3_1,Paris,FRA.8.3.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1.1_1,"Paris, 11e arrondissement",148029181,244980,9B956F60C518B40BD57E33162B9E759B,2012-12-25,France
129,Cirque d'hiver Bouglione,"48,863281","2,367029",FRA,France,FRA.8_1,Île-de-France,FRA.8.3_1,Paris,FRA.8.3.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1.1_1,"Paris, 11e arrondissement",147957757,244980,0B1EDA367E8B4FC0B91FC7303FBA541C,2012-12-23,-
130,Cirque d'hiver Bouglione,"48,863281","2,367029",FRA,France,FRA.8_1,Île-de-France,FRA.8.3_1,Paris,FRA.8.3.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1.1_1,"Paris, 11e arrondissement",147716424,244980,BB0C348E01FECDD5E614BEFDDECACBCB,2012-12-19,France
131,Cirque d'hiver Bouglione,"48,863281","2,367029",FRA,France,FRA.8_1,Île-de-France,FRA.8.3_1,Paris,FRA.8.3.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1.1_1,"Paris, 11e arrondissement",147652016,244980,7F3490019200AC906A3F15786D991902,2012-12-17,France
132,Cirque d'hiver Bouglione,"48,863281","2,367029",FRA,France,FRA.8_1,Île-de-France,FRA.8.3_1,Paris,FRA.8.3.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1.1_1,"Paris, 11e arrondissement",147323185,244980,B58DDBF38C3ED792103F30165EA73A2A,2012-12-12,-
133,Cirque d'hiver Bouglione,"48,863281","2,367029",FRA,France,FRA.8_1,Île-de-France,FRA.8.3_1,Paris,FRA.8.3.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1.1_1,"Paris, 11e arrondissement",144721065,244980,9B8BA18890DCD267D22BAA4592021FF8,2012-11-05,France
134,Cirque d'hiver Bouglione,"48,863281","2,367029",FRA,France,FRA.8_1,Île-de-France,FRA.8.3_1,Paris,FRA.8.3.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1.1_1,"Paris, 11e arrondissement",144532937,244980,EC41885DB0975BD89737FE31AB0A1B2F,2012-11-05,France
135,Cirque d'hiver Bouglione,"48,863281","2,367029",FRA,France,FRA.8_1,Île-de-France,FRA.8.3_1,Paris,FRA.8.3.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1.1_1,"Paris, 11e arrondissement",144499546,244980,6574523F77501C4FB4EBCCE5932C788C,2012-11-04,-
136,Cirque d'hiver Bouglione,"48,863281","2,367029",FRA,France,FRA.8_1,Île-de-France,FRA.8.3_1,Paris,FRA.8.3.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1.1_1,"Paris, 11e arrondissement",144295957,244980,8AAE937915BAF63CD271D92CEC784A81,2012-11-02,France
137,Cirque d'hiver Bouglione,"48,863281","2,367029",FRA,France,FRA.8_1,Île-de-France,FRA.8.3_1,Paris,FRA.8.3.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1.1_1,"Paris, 11e arrondissement",143912825,244980,CDCC493B7879B6AB7228B89EA921DDA9,2012-10-28,France
138,Cirque d'hiver Bouglione,"48,863281","2,367029",FRA,France,FRA.8_1,Île-de-France,FRA.8.3_1,Paris,FRA.8.3.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1.1_1,"Paris, 11e arrondissement",138145678,244980,04B53463DA6712F25D37130C3B7C2EDC,2012-08-23,
139,Cirque d'hiver Bouglione,"48,863281","2,367029",FRA,France,FRA.8_1,Île-de-France,FRA.8.3_1,Paris,FRA.8.3.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1.1_1,"Paris, 11e arrondissement",130750211,244980,065377A291FC347DF0B2A34384D200B3,2012-05-28,France
140,Cirque d'hiver Bouglione,"48,863281","2,367029",FRA,France,FRA.8_1,Île-de-France,FRA.8.3_1,Paris,FRA.8.3.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1.1_1,"Paris, 11e arrondissement",125880854,244980,A19FD8F7AD41CC4E3D29D5BA5C64502A,2012-03-10,France
141,Cirque d'hiver Bouglione,"48,863281","2,367029",FRA,France,FRA.8_1,Île-de-France,FRA.8.3_1,Paris,FRA.8.3.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1.1_1,"Paris, 11e arrondissement",125795722,244980,BCC8DAB763CFD81BDA993B3CA108EE6A,2012-03-08,France
142,Cirque d'hiver Bouglione,"48,863281","2,367029",FRA,France,FRA.8_1,Île-de-France,FRA.8.3_1,Paris,FRA.8.3.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1.1_1,"Paris, 11e arrondissement",125744238,244980,1D5683F837A626207C68D286F51B0263,2012-03-07,France
143,Cirque d'hiver Bouglione,"48,863281","2,367029",FRA,France,FRA.8_1,Île-de-France,FRA.8.3_1,Paris,FRA.8.3.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1.1_1,"Paris, 11e arrondissement",125044915,244980,DF1AED88E0572AC1111E70AC204DFFC4,2012-02-22,-
144,Cirque d'hiver Bouglione,"48,863281","2,367029",FRA,France,FRA.8_1,Île-de-France,FRA.8.3_1,Paris,FRA.8.3.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1.1_1,"Paris, 11e arrondissement",123503411,244980,AA96067665B8A4C55EE86428999BE226,2012-01-23,France
145,Cirque d'hiver Bouglione,"48,863281","2,367029",FRA,France,FRA.8_1,Île-de-France,FRA.8.3_1,Paris,FRA.8.3.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1.1_1,"Paris, 11e arrondissement",122894061,244980,2E632CE5DBBA215ED2B7471390AAAC68,2012-01-10,France
146,Cirque d'hiver Bouglione,"48,863281","2,367029",FRA,France,FRA.8_1,Île-de-France,FRA.8.3_1,Paris,FRA.8.3.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1_1,"Paris, 11e arrondissement",FRA.8.3.1.1.1_1,"Paris, 11e arrondissement",122371910,244980,1E0A259534D58E7FD7157A7A49AFC672,2012-01-01,France
